Convergence_Log
77571.51278681376
1.8084363664522254
1.5343449346920386
2.1459457761332015
2.9450567952643874
3.629500384757906
4.158207649217898
4.126441283277861
3.749909313957686
3.632141621832316
3.8911406784839393
4.390799105270697
5.002812596290514
5.5301483641891895
5.601579999319859
5.043554789153755
4.314728289996786
3.8146140614422044
3.5381194170038346
3.3450667889194317
3.131536238409587
2.9350039799223766
2.8222485310924994
2.7958476792434412
2.83826794139017
2.941872037887304
3.1069018388524743
3.328608889743467
3.5793697521483243
3.8015185075079425
3.9689192831830122
4.11267643281165
4.219404554827386
4.235124456563266
4.146754255941471
3.9910799339096186
3.810306286829001
3.6273359156738105
3.4467213084077395
3.265690921301911
3.0841295632651113
2.906347331193133
2.7374010909781443
2.580623924430354
2.4374659466594286
2.308010116425309
2.191605813632285
2.0879237440424934
1.9976475628653478
1.9214980926333844
1.8595056814559061
1.8120129157006732
1.7808912208499499
1.7737939183347355
1.8095412149084393
1.9142756796799076
2.0631364384330113
2.0681698377639988
1.8716834963191693
1.6672082784868225
1.5529908880799381
1.4947001225514425
1.4399553752192649
1.3434025604822644
1.203215012439101
1.0613119461136953
0.947765794981309
0.8645796382923155
0.8039289456786723
0.7591784028635844
0.7265300714378843
0.7042354864595103
0.6918043313801532
0.6893961088957988
0.6971742993567921
0.7144811571681519
0.7388340953407497
0.7648693911230122
0.7842933624822053
0.7895260260732725
0.780105761969972
0.7635263799621984
0.7485599150846941
0.7404465320218958
0.7411984747286157
0.7482231986141707
0.7496684317795922
0.7297598588437606
0.683944104784131
0.6329294227922225
0.5891014996302121
0.5523348743233404
0.5216095182773506
0.49542631428910433
0.47187063822704267
0.45002531968775134
0.4303821499221655
0.41354646301826803
0.39949245094198277
0.3878145239290132
0.3780223043165573
0.36965834297645866
0.36233642722810994
0.3557482689273406
0.3496560897649357
0.3438812874318253
0.3382959549296254
0.33282108496858365
0.32742918959799133
0.3221426162680138
0.31702088234744275
0.31214141928683486
0.3075856856798366
0.3034382995173644
0.2997974604927332
0.29678978760917984
0.294581589581993
0.29337648425171364
0.29338644925487256
0.29477066699073434
0.2975553661870924
0.30149807271952045
0.30569182976596515
0.3081348375417626
0.30710616794411877
0.3041870422125416
0.3029557487786682
0.3044484922893608
0.3061722708485042
0.304451675569666
0.2979072000850847
0.2878441995601677
0.2759963949503969
0.264045620917241
0.2537149369573963
0.24612270039629294
0.241542879850844
0.239847746491042
0.24090137830299646
0.2445526777247674
0.250297479900738
0.25677716040436444
0.2615549421210882
0.2621521513721465
0.25822616564345635
0.2519828909949766
0.2460678999180269
0.24195162502227993
0.23991743618828507
0.23959294165997672
0.24030919156250322
0.24136502818163086
0.2424367682904125
0.24386973820750282
0.24631286727921115
0.25017174508984324
0.25578533346161303
0.26388240799264706
0.2759157381285124
0.2954666855852867
0.3305219210945158
0.39404725120521805
0.5006563251367618
0.630838525141847
0.6776989725141699
0.5948235007061461
0.47618720168785683
0.4003149014861737
0.3697441379334503
0.3646457139055568
0.37020591994653096
0.37446807520443187
0.36735553343212785
0.3456472201500106
0.3154186620643114
0.2861261098327837
0.2635929247045426
0.24883333156129814
0.24040242627894326
0.23642983762763
0.23543134424811984
0.23641540283044815
0.23876903637544752
0.24212756899892895
0.24627920144465967
0.2511041169662433
0.25653764792829015
0.262548364201042
0.26912498126346013
0.2762683820619066
0.2839865927318663
0.2922914788136484
0.30119646701305836
0.3107149057160972
0.32085885074472076
0.3316381557827312
0.3430597895610858
0.35512731014225224
0.36784040856011385
0.3811943943498935
0.3951794393410665
0.4097793335105117
0.4249694577268294
0.44071367849062265
0.45695997425288004
0.4736348822402447
0.4906373740387759
0.5078335342845047
0.5250542842500311
0.5420989448912028
0.5587469226025898
0.5747773055021586
0.5899911689398664
0.6042247255145041
0.6173357169917318
0.6291439076704245
0.6393125022039301
0.6471817501196405
0.6516376426591215
0.6512164178104533
0.644647335265635
0.6316728584799036
0.6134834883953335
0.5922650310549118
0.570227198527621
0.5489017682453822
0.5290094438535244
0.5106568723900762
0.49357982871126405
0.4773294987737391
0.4614106846911405
0.4453942906204916
0.4290043549724786
0.41216390585153606
0.3949878406591397
0.3777296661213944
0.3607062099085001
0.34422754772847103
0.3285490977260754
0.3138491762360762
0.3002265648058336
0.2877102541489649
0.27627482254974894
0.2658571144935028
0.2563716976914952
0.24772375922989187
0.23981883712147445
0.23256930965055697
0.22589802361414166
0.21973983244923814
0.21404205294819637
0.20876490863492045
0.20388303805728566
0.19938938792118924
0.19530370868536065
0.1916901586214282
0.1886937354207257
0.18661650226712892
0.18607581759131445
0.18830600749141074
0.19553916589704312
0.2104518400140453
0.2317350649906943
0.24913851910281792
0.24884173226971631
0.22896774168865736
0.20781627694325477
0.19252871202031685
0.18121552871652286
0.17240901581619408
0.16525885314109195
0.15919893912628233
